CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE
C11611,498.355964,1,2434.7,931.7,1503,0,1,0.416667,1,0,0,27,4500,4242.383449,245.295678,0.25,12
C11612,2774.249582,1,21802.6,21802.6,0,1771.824164,1,1,0,0.083333,4,72,13000,22350.29247,562.887574,0.916667,12
C11613,2332.392373,1,306.36,0,306.36,0,0.25,0,0.166667,0,0,3,7000,670.376849,627.343242,0,12
C11614,3630.771485,1,0,0,0,10519.48252,0,0,0,0.666667,15,0,9000,5171.793236,929.686078,0.090909,12
C11615,4676.575915,1,453.64,0,453.64,1984.010422,0.333333,0,0.333333,0.166667,5,4,8000,1274.301021,2539.523493,0,12
C11616,39.477741,0.545455,325.66,325.66,0,0,0.333333,0.333333,0,0,0,7,1000,288.039256,107.908566,0,12
C11617,8.04034,0.181818,176.85,176.85,0,0,0.166667,0.166667,0,0,0,4,6000,266.209837,169.928063,1,12
C11618,83.004246,1,726.89,482.51,244.38,0,0.833333,0.583333,0.666667,0,0,23,3000,666.292539,179.204296,0.166667,12
C11619,197.02206,1,3824.78,1722.51,2102.27,0,1,0.666667,1,0,0,80,3000,3458.142743,133.505122,0.833333,12
C11621,223.818492,1,1702.42,725,977.42,0,0.916667,0.083333,0.833333,0,0,12,7300,1913.220366,208.079912,0.25,12
C11622,2270.429964,1,8257.26,6367.49,1889.77,4134.316549,1,1,1,0.75,15,139,13000,12080.20143,595.825281,0.25,12
C11623,341.379209,1,426.92,426.92,0,36.144056,0.416667,0.416667,0,0.083333,1,13,3000,595.682302,176.911112,0,12
C11624,103.393689,1,0,0,0,1820.800715,0,0,0,0.083333,1,0,3000,0,,0,12
C11625,1050.527038,0.818182,8880.59,2269.45,6611.14,0,1,0.333333,1,0,0,64,8500,7713.262155,266.749027,0,12
